text,label,propaganda
"geçen sene böyle birşeye ihtiyacım olduğunu hissettim geçenlerde indirime girince aldım. ürünün aparatları güzel iş görüyor, poverbank ve sd kartta iyi, kameranın içindeki batarya değiştirilebilirmi belli değil değişse iyi olur yüksek miliamperli bir batarya takmak lazım üstündeki 500 lük bi ara söküp bakmak lazım. tüm kameralarda olduğu gibi loş ışıkta görüntü bozulmaya başlıyor, mercimek kadar lens takacaklarına nohut kadar lens taksalardı daha çok ışık alır  daha net görüntü verirdi bulanıklık geçerdi loş ışıkta bile. ekran dokunmatik değil kakdırmatik ama iş görüyor.",positive,abartma
 Steven Spielberg denen adamdan hiç haz almam.yaptığı amerikan propagandasından danefret ederim.her filmi ayni. ,positive,yok
Marmara Üniversitesi uluslararası ilişkiler bölümünü birincilikle bitirdi .,neutral,korku yayma
 Arkadaşlar bu filmi mutlaka ama mutlaka görmeniz gerek. Antalyanın en büyük sinemalarından birinde izledim ve girerken de çıkarken de kuyruk vardı. Genç yaşlı herkesin görmesi gereken 4/4 lük bir film. Oyuncular arasında karşılaştırma bile yapamıyorum. Hepsi birbirinden müthişti.... ,positive,abartma
"kargom inanılmaz hızlı ulaştı. öğlen sipariş verdim akşama geldi. i̇stanbul içi kurye işi çok mantıklı. ürüne gelince; benimkine has problem sanrım ama arka kapağı tam yerleşmemiş gibi ses çıkarıyor. kullanışlığı iyi gibi duruyor, keşfettikçe daha iyi anlaşılacak.",positive,abartma
Fakat bu sırada İran ordusunda şiddetli bir kolera salgını başladı .,neutral,yok
En tanınmış üyesi turna balığıdır .,neutral,yok
"ürün elime bugün geçti.daha önce arkadaşımda gördüm,onun tavsiyesi üzerine aldım.ürün titreşimli olması telefon yanınızda olmasa bile titreşimle telefonun çaldığını hissetiriyor.diğeri özellik olarak kapsama alanıda çok iyi.tavisye ederim arkadaşlar",positive,yok
"tartışılmaz kingston kalitesi,şık tasarımı ve dayanıklılığı ile gerçekten cezbedici bir ürün.belleğin en güzel özelliklerinden biri tek parça olması,kapağını kaybetme veya bir yerinin deforme olması gibi bir derdi olmayan ürün.",positive,yok
"ürünü 2 aydır falan kullanıyorum. samsung s3 cep telefonum var ve %4-5 lere düştüğü zaman taktığımda, eğer duracell şarj aleti full doluysa %60-65 lere kadar enerji yüklemesi yapıyor. tamamını doldurmuyor ama kesinlikle.",positive,abartma
kaliteli ürün ve hızlı kargo.,positive,yok
"5li bir avizede yaklaşık 30m2 bir odada kullandım. son derece yeterli ışık vermekte. tek olarak kullanılacak olursa odanın ufak olması gerekir, ya da birden fazla ampul kullanılan avizelerde kullanılabilir. fiyat/ömür/enerji tüketimi olarak kıyaslandığında led ampullerin rakibi yok. kesinlikle tavsiye edilir. ",positive,abartma
çok iyi bir ürün normal fırçalara göre gözle görülür bir temizlik fark ,positive,yok
çok sıkılarak zorla bitirdim. gerçekten çok saçmaydı. biçok şeyi tahmin edebiliyorsunuz. beğenmedim,negative,yok
 sarumanın yeri çok belliydi.onu mutlaka koymaları gerekti.ama olmadı.film muhteşemdi.birde bu matrikciler lotra neden gıcık oluyorlar.rakipsiz olan tek film lotrdur bence. ,positive,kutuplaştırma
mukemmel paketleme hızlı ilk alışverişim bu firmadan ama beğendim arkladaşlar gözünüz kapalı alabilirsiniz özenmiş adamlkar en azından sadece elime 2-3 güne geçti oda yoğun kar yağışından dolayı onunb dışındaki herşey süper,positive,çarpıtma
ürün ağır ve madasan kaymıyor. fiyatına göre iyi. tek kusuru bandın geçtiği tekerlek bandı sağa veya sola eğimli çekerseniz yuvasından çıkabilir. ,positive,yok
İlçenin merkezi Indianapolis şehridir .,neutral,yok
 film beklediğim gibi çıkmadı.çok kafa karıştırıcıydı.çok dikkatli izlememe rağmen pek bişey anlayamadım.söylenen sözler düşüncemi yoksa kişinin konuşmasımı anlamak zor.verdiği mesajlar mantıklı olabilir ama yinede film tam bir saçmalıktı.vasatın altında bir film.jason için 10/4 ,negative,çarpıtma
"2 sene önce uzun bir piyasa aştırması sonucu ütü için philips marka ve azur serisinin çok iyi olduğu düşünerek anneme gc4860/22 bir model cihaz aldım. okadar memnun kaldımki kendi çeyizim  içinde bir üst modeli olan gc4870/22 almayı düşündüm.kırışıkları çok kısa sürede açıyor,dikey ütüleme imkanı var perde vb..otomatik kilidin -benim gibi unutkansanız-  işinize çok yarayacağından emin olabilirsiniz, açık bile olsa belirli bir süre sonra dik olan ütünüz otomatik olarak kapanıyor. sürekli buhar çıkışı dkda 50gr, piyasadaki birçok ütüye göre çok çok iyi.en zor kırışıklıklar 200 gr şok buhar sayesinde kolaylıkla  açılıyor. cihazın kireç temizleme özelliği var herhangi kireç temizleme maddesi kullanmadan tuşu sayesinde temizleyebiyorsunuz,  hatta o tuşu kullanmadan bile kireç basınç sayesinde ara ara dökülebiliyor.kordonunun 2,5 metre olması ütü anında hareket kolaylığı sağlıyor.tabanında düğme altını rahatlıkla ütülemek için girinti kısmı mevcut. ve tabanı gerçekten ütü için çok iyi.kolay ısınıp geç soğuyr.",positive,abartma
 bu film sırf son 10 dk sı için bile seyredilir bence muhteşem bi final iyi kurgulanmış gayet güzel bi film boş vakti olmayanlar bile mutlaka 2 saatini ayırıp bu filmi seyretsin derim ,positive,abartma
 Nicolas Cageye yakışmayan bir film olmuş. Yol hikayesiyle film çevirmişler ve sonunda iyice saçmalayıp şeytanla dövüşmüşler :) ,negative,yok
 Büyük bir zevkle ve eğlenerek izlediğim bi film..Tavsiye ederim.. ,positive,yok
ne diyebiliimki.lastik parlatıcı alacaksanız bunu alacaksınız.kullanmadığım marka kalmadı gibi araçlarıma çok özen gösteren biriyim.lastik parlatıcı budur en parlağı budur.şiddetle tavsiye ederim...,positive,abartma
ürün özen gösterilerek paketlenmiş geldi fiyata göre gayet başarılı görünmekte tekerlekleri gayet sağlam içi geniş ve büyük teşekkürler jetavm,positive,yok
"ürünün renkleri çok canlı,plastik orta büyüklükte parçalardan oluşuyor çocuğun yutma ihtimali yok.çocuk takip çıkarmak için çok uğraşıyor  kare seklindeki parçalar zor girip çıkıyor ama diğerleri kolay girip çıkıyor.kargo çok hızlıydı",positive,çarpıtma
 Sonunu böyle bitirmişlerya Destere filminden farkları kalmamış. Destere bile daha çok güldürmüştü. ,negative,yok
kesinlikle herkes okumalı. o kadar çabuk bitiyor ki siz bile şaşırıyorsunuz. ama filmini yapıp hayal gücümüzü kısıtlamasınlar.  devamında empatiyi alıp okumayı ihmal etmeyin.,positive,abartma
hızlı kargo avantajı tek 24w tasarruflu ampul yerine 3 tane philips 8 w ampul taktım oda aydınlandı diyebilirim gönül rahatlığıyla alabilirsiniz,positive,yok
" böyle çılgın filmler yapsınlar, bayıldım. ",positive,yok
Türk ligi çok da bilinmeyen bir lig değil .,neutral,yok
Lisede Fen Bölümünde okudu ve Lise yıllarında tiyatro faaliyetlerine katılmıştır .,neutral,korku yayma
gayet kullanışlı ürün,positive,yok
"g shock saatim var,takım elbise ile kullanmak için bu saati aldım.beklediğimden güzel ve şık bir saat.tavsiye ederim.",positive,yok
Yarışlar çoğu kez bir günden uzun sürer .,neutral,yok
 bu film de ya beğenirsin yada nefret edersin tarzında bi flm... ben izlerken kanser oluyodum ölcem sandım... fena bi film bence.... ,negative,yok
"ürün çok kaliteli, sivri keskin köşelerde max güven sağlıyor. yapışma sorunu var sadece, hangi tür yapıştırıcı denediysek olmadı, kızım bi şekilde çıkarıyor yerinden.  rulman ve vidayla sabitlicem, başka yolu yok",positive,yok
ürünü direkt kullanamıyorsunuz. uzantısı exfat olduğu için direkt kullanamıyorsunuz .  önce fat32 ye çevirmeniz lazım. ama başka bir sorunu yok.,positive,çarpıtma
"hayatta imkansız diye birşey yoktur,sadece olma olasılığı ya düşüktür ya yüksektir.",positive,yok
i̇lk kitabı harikaydı ikinci kitap ondan da güzel. bu kitabı da okudum ve çok çok beğendim. üçüncü kitap da umarım böyle bir etki bırakacaktır. en ısa zamanda alıp okucağım,positive,yok
ürün 2 günde elime ulaştı.tasarım olarak çok şık.kordon tamamen açılmıyor.farketmeden sipariş ettim.bu şekilde daha kullanışlı olmuş.deri kordon çok kalın değil ince yapılmış.koku yapıcağını sanmıyorum.kutusu ve kendisi tamamen orjinal.teşekkürler çok memnun kaldık.,positive,abartma
Felsefe ve resim sanatının olan ilgisini şiirlerine yansıttı .,neutral,yok
"süper bi kağıt, piyasadakilerden uygun fiyatlı dayanıklı hemen yırtılmıyor çok memnun kaldık bitikçe sipariş edeceğiz",positive,yok
hepsiburada satıcısından aldım memnun kaldım herseyı bırebır aynı.sarj aletı de aynı türkiye uyumlu geldi.,positive,yok
" film on üzerinden 6.5 verilir. sadece film sonu harika o kadar filmde heyecanlanan sahne yok derecede kadar az, bu da filmi çok sıkıcı yapıyor.durgun gerilimlerden hoşlanıyorsanız gidebilirsiniz.... ",negative,yok
Enternasyonalist bir ideolojidir .,neutral,yok
güzeleski yorumlari okuyunca korkmuştum ama hiçde öyle değilmiş çok temiz bir tesis başka otellere gittiğimde valizimi boşaltmazdim ama burasi o kadar temiz ki eşyalarimi boşalttim yemeklere gelince çeşit az ama lezzetli başka yere gittiğimde günüm salatayla geçerdi aç kalirdim burada karnim doydu mutfak çalişanlarina teşekkürler personel desen hepside çok iyiler bizleri hiç kirmadilar onlarada teşekkürler bir daha görüşmek üzere,positive,kutuplaştırma
ürün beklentilerimin üzerinde çıktı çok beğendim mıknatısı sağlam telefonu düşürmüyor teşekkürler ,positive,yok
saatten çok memnunum yalnız ışık sürekli yansa daha güzel olurmuş.,positive,yok
"ürün orijinal, nizami paketiyle geldi - kendi yaşadığım kargo problemini saymazsak - genel olarak çok memnunum. almayı düşünenlere tavsiye ederim.",positive,yok
ingilizce hayatımızın olmazsa olmazı akılda tutmak için gerçekten akılda kalıcı tavsiye ediyorum mükemmel bazen saçma kelimeler var ama yüne de akılda kalıyo bence her yaş için uygun normal bi sözlüğü açıp ezberlemektense bu daha kolay ve pratik,positive,hakaret
güzeldiiiibayram tatilini geçirmek için  kişilik grubumuzla birlikte olivera otele gittik daha ilk girişte internette yazılan olumsuz yazıların doğru olmadıgını gordum yemeklerın temizliği lezzeti ve bollugu  yıldızlı otelı aratmayıcak şekildeydi otel personelin güleryüzlülüğü ve servisinden çok memnun kaldık gitmek isteyenlere tavsiyem internetteki yorumlara takılmamalrını onerırım ekonomık ve guzel bir tatıl gecırecegınızı dusunuyorum,positive,yok
Murat döneminde yönetimine son verilmiştir .,neutral,yok
urun mukemmel  telefon sarj edebiliyorsuin,positive,yok
Microsoft şeritleri yavaş yavaş diğer yazılımlara uyguladı .,neutral,yok
siteden son alışverişim olması dışında ürünü beğendim. zaten oğlum için almıştım onun ihtiyaçlarını karşılıyor. ,positive,yok
Ama hayatı boyunca bunu başaramadı .,neutral,çarpıtma
 Trabzonspor Senin karakterinin içine sıçayım ulan karaktersiz video da ki o yavrucak düşünülerek bu video yapılmış Allah a dua et zat kalk bir gün sende muhtaç kalma Spora bakışınıza sokam ,negative,kutuplaştırma
gayet memnunuz dardanel kalitesini bu fiyata almak cok guzel. bu sayede evimden baligi eksik etmiyorum. simdi kis geldi taze balik alma sansimiz var ama yine de anlik  mudahaleler icin evimde surekli bulunduracagim.,positive,çarpıtma
Ancak tepe çok sayıda yılan tarafından istila edilmiştir .,neutral,kutuplaştırma
Böylece okçuluk ilk kez oyunlar takviminde yer aldı .,neutral,yok
çanta bugün elime geçti hepsiburadaya çok teşekkürler. beklentimi fazlasıyla karşılayacak bir çanta. ve fiyatıda çok çok uygun almak isteyene şiddetle tavsiye ederim...,positive,abartma
Kuzu ve tavuk yüzyıllardır Kürt mutfağında başlıca ürünü olmuştur .,neutral,yok
"ürün özelliklerinde belirtilmemiş, piyasanın genelinde ince uçlu kalemler 0.5 mm ve onlar çok ince geliyor bazen yazarken. bu kalemler 0.7 mm. yazması gayet rahat ve keyifli. fiyatı da çok uygun. tavsiye ederim.",positive,kutuplaştırma
"uzun süredir kullandığımız bir ürün, hepsiburada.comda uygun fiyata bulabileceğimizi yeni fark ettik. ürün kaliteli olduğu kadar fiyatı açısından da uygun. herkese tavsiye ederim.",positive,abartma
kahve seviyorsanız mutlaka kahvenizi kendiniz öğütün derim.,positive,abartma
Daha sonra ismini Ödemiş Belediyespor olarak değiştiren takım .,neutral,yok
hiç göründüğü gibi değil. i̇ade ettim.,negative,yok
Yabancılara petrol arama ve çıkarma izni verildi .,neutral,yok
 film izleme delisi olarak bu filmi atladıgıma ınanamıyorum tek kelimeyle mukemmel ve bittigim an; yüzbası: sen isayı buldunmu gamp gamp: onu aramam gerektiğini bilmiyordum efendim:)) izlerken nedemek istediğimi anlıyacaksınız 10/10 ,positive,abartma
merhaba hepsiburada ya yaptığım alışverişte ürünü hızlı ve tam olarak tarafıma ulaştırdığı için çok teşekkür ediyorum.,positive,kutuplaştırma
Tahıl ve nohut yetiştirilir .,neutral,yok
yorum yok...mükrmmel,positive,yok
Yıldızı ilk kez belirten John Herschel olmuştur .,neutral,yok
"evet güzel bir ürün, ışığı yeterli ve tasarruflu",positive,yok
Bu bilgi sadece oyunun sonlarında oyuncu tarafından bilinir .,neutral,kutuplaştırma
 İzlediğim en kötü Türk filmleri arasında yerini aldı maalesef. Eğer harcayacak paranız ve vaktiniz bolsa gidebilirsiniz elbet. ,negative,abartma
f/p arıyorsanız alacağınız tek ürün.,positive,yok
kurulumu kolay cd de anlatılmış zaten teşekkürler hepsi burada ve interspor ,positive,yok
"İlk büyük rolünü ""Hz . Yusuf"" dizisinde almıştır .",neutral,yok
yani bu fiyata bu ürün alınır.  dışarı ile kıyaslandığında niye alınmasın ki,positive,abartma
"ürünü 4 gündür kullanıyorum gerçekten çok güzel bir ürün. bu fiyata bu kalite ve özellikte alınabilecek telefon yok gibi. almadan önce bayağı bir araştırma yapmıştım, iyiki almışım çok memnunum. şarjıda oldukça iyi gidiyor. çok kullanan birisine dahi günü rahat çıkartır, buda akıllı telefonlarda gayet iyi bir durumdur.ara-sırada bir görüşme yapan ve oyun oynamayanlar şarjı bitmeden 3 gün rahat kullanırlar. almak isteyenlere kesinlikle tavsiye ederim.ürün kutusu ambalajlı geliyor kutu içerisinde kulaklık, usb kablosu, şarj cihazı, yuva çıkarma iğnesi, koruyucu şeffaf kılıf , ekran koruyucu , garanti belgesi ve faturası birlikte geldi, ürünün kutusu bile çok kaliteli, satıcıyada buradan teşekkür ederim.",positive,abartma
ürünü si̇peri̇ş etti̇m ve eli̇me çabuk ulaşti teri̇er ci̇nsi̇ köpeği̇me aldim ve gayet memnunum herkeze gönül rahatliğiyla tavsi̇ye edebi̇li̇ri̇m saygilar,positive,yok
Daha çocuk yaşta köle kılınmıştır .,neutral,yok
teslimat süper hızlı...,positive,yok
İlk başta Doğu Hindistan Ticaret şirketi bölgede faaliyet gösteriyordu .,neutral,yok
bufiyata alınacak en güzel telefon . memnun kaldım tavsiye ederim,positive,yok
İlk kez erkekler ve kadınlar tekler şampiyonları için eşit para ödülü verilmiştir .,neutral,kutuplaştırma
sadece oral b olduğu için bile alınır,positive,yok
seyahat ütüsü vasfını fazlasıyla yerine getirebilir özellikte bir ürün. az yer kaplıyor. ürün sipariş vermemin ertesi günü elime ulaştı. teşekkürler,positive,yok
Daha sonra Sultan Süleyman nüfusun direnci ve orduda yaşanan açlık yüzünden Azerbaycan’dan çekildi .,neutral,yok
tam istediğim gibi sağlam malzeme,positive,yok
 Beyazperde.com ile zevklerimizin uyuşmadığının en güzel örneği olan filmdir. İnanılmaz kötü; saçma yapay....koca salonda 8 kişi izlerken ikinci yarı P kayıpla başladık ve 3ü zaten bizdik. Zamana paraya yazık.. ,negative,kutuplaştırma
kısaca hem pratik hemde temiz.,positive,yok
Artık Brahe ünlü biri olmuştu .,neutral,yok
Psikolojik gerilim filmleri bazen karmaşık olabilir .,neutral,yok
etki̇nli̇k sayisi cok fazla güzel bi̇ ürün,positive,yok
Eker sezon sonu ise takımıyla kendi adına ilk Süper Lig şampiyonluğunu yaşadı .,neutral,yok
bana biraz zayıf gibi geldi ama deneyip gorucez bu fiyata da bundan iyisi olmaz,positive,çarpıtma
"Her iki değişkenin ""K"" fonksiyonunun bir seçimi çekirdek fonksiyon veya dönüşümün çekirdeği ile belirtilir .",neutral,yok
